0,1,2,3,4,5,6
Deck A,Deck B,Different,Same,Jaccard,,
Grixis Control,Humans,41.125,0.0,0.0,"{""source"": ""Grixis Control"", ""target"": ""Humans"", ""value"":0.0},","{""source"": ""Grixis Control"", ""target"": ""Humans"", ""value"":0.0},"
Grixis Control,Infect,37.625,1.0,0.025889967637540454,"{""source"": ""Grixis Control"", ""target"": ""Infect"", ""value"":0.025889967637540454},","{""source"": ""Grixis Control"", ""target"": ""Infect"", ""value"":0.16090359734182594},"
Grixis Control,Junk,40.125,1.0,0.0243161094224924,"{""source"": ""Grixis Control"", ""target"": ""Junk"", ""value"":0.0243161094224924},","{""source"": ""Grixis Control"", ""target"": ""Junk"", ""value"":0.1559362351170901},"
Grixis Control,Lands,55.839285713,0.0,0.0,"{""source"": ""Grixis Control"", ""target"": ""Lands"", ""value"":0.0},","{""source"": ""Grixis Control"", ""target"": ""Lands"", ""value"":0.0},"
Grixis Control,Legacy Landstill,32.375,4.875,0.13087248322147652,"{""source"": ""Grixis Control"", ""target"": ""Legacy Landstill"", ""value"":0.13087248322147652},","{""source"": ""Grixis Control"", ""target"": ""Legacy Landstill"", ""value"":0.3617630208043333},"
Grixis Control,LOAM,44.791666667,1.0,0.02183803457672911,"{""source"": ""Grixis Control"", ""target"": ""LOAM"", ""value"":0.02183803457672911},","{""source"": ""Grixis Control"", ""target"": ""LOAM"", ""value"":0.14777697580045787},"
Grixis Control,Maverick,42.791666665,0.0,0.0,"{""source"": ""Grixis Control"", ""target"": ""Maverick"", ""value"":0.0},","{""source"": ""Grixis Control"", ""target"": ""Maverick"", ""value"":0.0},"
Grixis Control,Merfolk,36.375,1.875,0.049019607843137254,"{""source"": ""Grixis Control"", ""target"": ""Merfolk"", ""value"":0.049019607843137254},","{""source"": ""Grixis Control"", ""target"": ""Merfolk"", ""value"":0.22140372138502382},"
Grixis Control,MUD,43.625,0.0,0.0,"{""source"": ""Grixis Control"", ""target"": ""MUD"", ""value"":0.0},","{""source"": ""Grixis Control"", ""target"": ""MUD"", ""value"":0.0},"
Grixis Control,Nic Fit,40.958333333,2.083333333,0.048402710544796175,"{""source"": ""Grixis Control"", ""target"": ""Nic Fit"", ""value"":0.048402710544796175},","{""source"": ""Grixis Control"", ""target"": ""Nic Fit"", ""value"":0.22000616024283542},"
Grixis Control,Painter,37.375,1.875,0.04777070063694268,"{""source"": ""Grixis Control"", ""target"": ""Painter"", ""value"":0.04777070063694268},","{""source"": ""Grixis Control"", ""target"": ""Painter"", ""value"":0.21856509473596802},"
Grixis Control,Pikula,36.125,2.75,0.0707395498392283,"{""source"": ""Grixis Control"", ""target"": ""Pikula"", ""value"":0.0707395498392283},","{""source"": ""Grixis Control"", ""target"": ""Pikula"", ""value"":0.2659690768477198},"
Grixis Control,Reanimator,19.041666669,8.125,0.29907975457553915,"{""source"": ""Grixis Control"", ""target"": ""Reanimator"", ""value"":0.29907975457553915},","{""source"": ""Grixis Control"", ""target"": ""Reanimator"", ""value"":0.54688184699763},"
Grixis Control,Slivers,41.125,0.0,0.0,"{""source"": ""Grixis Control"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Grixis Control"", ""target"": ""Slivers"", ""value"":0.0},"
Grixis Control,Sneak & Show,23.528846153,8.490384616,0.26516516518629546,"{""source"": ""Grixis Control"", ""target"": ""Sneak & Show"", ""value"":0.26516516518629546},","{""source"": ""Grixis Control"", ""target"": ""Sneak & Show"", ""value"":0.5149419046710954},"
Grixis Control,Stoneblade,30.275000000000006,5.175,0.1459802538787024,"{""source"": ""Grixis Control"", ""target"": ""Stoneblade"", ""value"":0.1459802538787024},","{""source"": ""Grixis Control"", ""target"": ""Stoneblade"", ""value"":0.3820736236364693},"
Grixis Control,Storm,12.347222222,11.222222222000001,0.47613435474321536,"{""source"": ""Grixis Control"", ""target"": ""Storm"", ""value"":0.47613435474321536},","{""source"": ""Grixis Control"", ""target"": ""Storm"", ""value"":0.6900248942923838},"
Grixis Control,UR Delver,19.175,9.475,0.3307155322862129,"{""source"": ""Grixis Control"", ""target"": ""UR Delver"", ""value"":0.3307155322862129},","{""source"": ""Grixis Control"", ""target"": ""UR Delver"", ""value"":0.575078718338814},"
Grixis Control,UWx Control,28.125,5.9375,0.1743119266055046,"{""source"": ""Grixis Control"", ""target"": ""UWx Control"", ""value"":0.1743119266055046},","{""source"": ""Grixis Control"", ""target"": ""UWx Control"", ""value"":0.41750679827459647},"
Grixis Control,Zombie Bombardment,19.875,10.125,0.3375,"{""source"": ""Grixis Control"", ""target"": ""Zombie Bombardment"", ""value"":0.3375},","{""source"": ""Grixis Control"", ""target"": ""Zombie Bombardment"", ""value"":0.5809475019311126},"
Grixis Delver,Humans,31.5,4.0,0.11267605633802817,"{""source"": ""Grixis Delver"", ""target"": ""Humans"", ""value"":0.11267605633802817},","{""source"": ""Grixis Delver"", ""target"": ""Humans"", ""value"":0.33567254331867563},"
Grixis Delver,Infect,32.5,2.75,0.07801418439716312,"{""source"": ""Grixis Delver"", ""target"": ""Infect"", ""value"":0.07801418439716312},","{""source"": ""Grixis Delver"", ""target"": ""Infect"", ""value"":0.2793101938654641},"
Grixis Delver,Junk,32.5,4.0,0.1095890410958904,"{""source"": ""Grixis Delver"", ""target"": ""Junk"", ""value"":0.1095890410958904},","{""source"": ""Grixis Delver"", ""target"": ""Junk"", ""value"":0.3310423554409472},"
Grixis Delver,Lands,45.928571426999994,4.142857143,0.08273894437040624,"{""source"": ""Grixis Delver"", ""target"": ""Lands"", ""value"":0.08273894437040624},","{""source"": ""Grixis Delver"", ""target"": ""Lands"", ""value"":0.28764378034368526},"
Grixis Delver,Legacy Landstill,32.5,4.0,0.1095890410958904,"{""source"": ""Grixis Delver"", ""target"": ""Legacy Landstill"", ""value"":0.1095890410958904},","{""source"": ""Grixis Delver"", ""target"": ""Legacy Landstill"", ""value"":0.3310423554409472},"
Grixis Delver,LOAM,37.166666667,4.0,0.09716599190204724,"{""source"": ""Grixis Delver"", ""target"": ""LOAM"", ""value"":0.09716599190204724},","{""source"": ""Grixis Delver"", ""target"": ""LOAM"", ""value"":0.31171460007841667},"
Grixis Delver,Maverick,33.166666664999994,4.0,0.1076233183904764,"{""source"": ""Grixis Delver"", ""target"": ""Maverick"", ""value"":0.1076233183904764},","{""source"": ""Grixis Delver"", ""target"": ""Maverick"", ""value"":0.3280599310956405},"
Grixis Delver,Merfolk,34.5,2.0,0.0547945205479452,"{""source"": ""Grixis Delver"", ""target"": ""Merfolk"", ""value"":0.0547945205479452},","{""source"": ""Grixis Delver"", ""target"": ""Merfolk"", ""value"":0.2340822943922611},"
Grixis Delver,MUD,35.0,3.5,0.09090909090909091,"{""source"": ""Grixis Delver"", ""target"": ""MUD"", ""value"":0.09090909090909091},","{""source"": ""Grixis Delver"", ""target"": ""MUD"", ""value"":0.30151134457776363},"
Grixis Delver,Nic Fit,41.499999999,1.0,0.02352941176525952,"{""source"": ""Grixis Delver"", ""target"": ""Nic Fit"", ""value"":0.02352941176525952},","{""source"": ""Grixis Delver"", ""target"": ""Nic Fit"", ""value"":0.1533929977712787},"
Grixis Delver,Painter,38.5,0.5,0.01282051282051282,"{""source"": ""Grixis Delver"", ""target"": ""Painter"", ""value"":0.01282051282051282},","{""source"": ""Grixis Delver"", ""target"": ""Painter"", ""value"":0.11322770341445958},"
Grixis Delver,Pikula,32.0,4.0,0.1111111111111111,"{""source"": ""Grixis Delver"", ""target"": ""Pikula"", ""value"":0.1111111111111111},","{""source"": ""Grixis Delver"", ""target"": ""Pikula"", ""value"":0.3333333333333333},"
Grixis Delver,Reanimator,28.166666669,2.75,0.08894878705528149,"{""source"": ""Grixis Delver"", ""target"": ""Reanimator"", ""value"":0.08894878705528149},","{""source"": ""Grixis Delver"", ""target"": ""Reanimator"", ""value"":0.2982428323619555},"
Grixis Delver,Slivers,39.5,0.0,0.0,"{""source"": ""Grixis Delver"", ""target"": ""Slivers"", ""value"":0.0},","{""source"": ""Grixis Delver"", ""target"": ""Slivers"", ""value"":0.0},"
Grixis Delver,Sneak & Show,20.730769231,9.076923077,0.3045161290316953,"{""source"": ""Grixis Delver"", ""target"": ""Sneak & Show"", ""value"":0.3045161290316953},","{""source"": ""Grixis Delver"", ""target"": ""Sneak & Show"", ""value"":0.5518298007825377},"
Grixis Delver,Stoneblade,22.0,8.5,0.2786885245901639,"{""source"": ""Grixis Delver"", ""target"": ""Stoneblade"", ""value"":0.2786885245901639},","{""source"": ""Grixis Delver"", ""target"": ""Stoneblade"", ""value"":0.5279095799378564},"
Grixis Delver,Storm,17.888888887999997,7.6388888889999995,0.2992383025161901,"{""source"": ""Grixis Delver"", ""target"": ""Storm"", ""value"":0.2992383025161901},","{""source"": ""Grixis Delver"", ""target"": ""Storm"", ""value"":0.5470267840939693},"
Grixis Delver,UR Delver,10.099999999999998,13.200000000000001,0.5665236051502147,"{""source"": ""Grixis Delver"", ""target"": ""UR Delver"", ""value"":0.5665236051502147},","{""source"": ""Grixis Delver"", ""target"": ""UR Delver"", ""value"":0.7526776236545196},"
Grixis Delver,UWx Control,25.25,6.5625,0.206286836935167,"{""source"": ""Grixis Delver"", ""target"": ""UWx Control"", ""value"":0.206286836935167},","{""source"": ""Grixis Delver"", ""target"": ""UWx Control"", ""value"":0.4541881074347577},"
Grixis Delver,Zombie Bombardment,30.5,4.0,0.11594202898550725,"{""source"": ""Grixis Delver"", ""target"": ""Zombie Bombardment"", ""value"":0.11594202898550725},","{""source"": ""Grixis Delver"", ""target"": ""Zombie Bombardment"", ""value"":0.34050261230349943},"
Humans,Infect,38.5,1.0,0.02531645569620253,"{""source"": ""Humans"", ""target"": ""Infect"", ""value"":0.02531645569620253},","{""source"": ""Humans"", ""target"": ""Infect"", ""value"":0.15911145683514602},"
Humans,Junk,31.0,6.0,0.16216216216216217,"{""source"": ""Humans"", ""target"": ""Junk"", ""value"":0.16216216216216217},","{""source"": ""Humans"", ""target"": ""Junk"", ""value"":0.4026936331284146},"
Humans,Lands,46.428571426999994,5.1428571430000005,0.0997229916952832,"{""source"": ""Humans"", ""target"": ""Lands"", ""value"":0.0997229916952832},","{""source"": ""Humans"", ""target"": ""Lands"", ""value"":0.31578947369297033},"
Humans,Legacy Landstill,41.0,1.0,0.023809523809523808,"{""source"": ""Humans"", ""target"": ""Legacy Landstill"", ""value"":0.023809523809523808},","{""source"": ""Humans"", ""target"": ""Legacy Landstill"", ""value"":0.1543033499620919},"
Humans,LOAM,37.666666667,5.0,0.11718749999908447,"{""source"": ""Humans"", ""target"": ""LOAM"", ""value"":0.11718749999908447},","{""source"": ""Humans"", ""target"": ""LOAM"", ""value"":0.3423265984393916},"
Humans,Maverick,30.999999999,6.333333333000001,0.16964285713998728,"{""source"": ""Humans"", ""target"": ""Maverick"", ""value"":0.16964285713998728},","{""source"": ""Humans"", ""target"": ""Maverick"", ""value"":0.4118772355204731},"
Humans,Merfolk,32.0,4.5,0.1232876712328767,"{""source"": ""Humans"", ""target"": ""Merfolk"", ""value"":0.1232876712328767},","{""source"": ""Humans"", ""target"": ""Merfolk"", ""value"":0.3511234415883917},"
Humans,MUD,31.5,6.5,0.17105263157894737,"{""source"": ""Humans"", ""target"": ""MUD"", ""value"":0.17105263157894737},","{""source"": ""Humans"", ""target"": ""MUD"", ""value"":0.4135850959342556},"
Humans,Nic Fit,39.999999998999996,3.0,0.06976744186208762,"{""source"": ""Humans"", ""target"": ""Nic Fit"", ""value"":0.06976744186208762},","{""source"": ""Humans"", ""target"": ""Nic Fit"", ""value"":0.2641352719007585},"
Humans,Painter,42.0,0.0,0.0,"{""source"": ""Humans"", ""target"": ""Painter"", ""value"":0.0},","{""source"": ""Humans"", ""target"": ""Painter"", ""value"":0.0},"
Humans,Pikula,33.5,4.5,0.11842105263157894,"{""source"": ""Humans"", ""target"": ""Pikula"", ""value"":0.11842105263157894},","{""source"": ""Humans"", ""target"": ""Pikula"", ""value"":0.34412360080584264},"
Humans,Reanimator,36.16666666900001,0.0,0.0,"{""source"": ""Humans"", ""target"": ""Reanimator"", ""value"":0.0},","{""source"": ""Humans"", ""target"": ""Reanimator"", ""value"":0.0},"
Humans,Slivers,16.0,13.0,0.4482758620689655,"{""source"": ""Humans"", ""target"": ""Slivers"", ""value"":0.4482758620689655},","{""source"": ""Humans"", ""target"": ""Slivers"", ""value"":0.6695340634119862},"
Humans,Sneak & Show,41.384615385000004,0.0,0.0,"{""source"": ""Humans"", ""target"": ""Sneak & Show"", ""value"":0.0},","{""source"": ""Humans"", ""target"": ""Sneak & Show"", ""value"":0.0},"
Humans,Stoneblade,35.7,2.9,0.07512953367875647,"{""source"": ""Humans"", ""target"": ""Stoneblade"", ""value"":0.07512953367875647},","{""source"": ""Humans"", ""target"": ""Stoneblade"", ""value"":0.2740976717864573},"
Humans,Storm,35.666666666,0.0,0.0,"{""source"": ""Humans"", ""target"": ""Storm"", ""value"":0.0},","{""source"": ""Humans"", ""target"": ""Storm"", ""value"":0.0},"
Humans,UR Delver,31.2,3.9,0.1111111111111111,"{""source"": ""Humans"", ""target"": ""UR Delver"", ""value"":0.1111111111111111},","{""source"": ""Humans"", ""target"": ""UR Delver"", ""value"":0.3333333333333333},"
Humans,UWx Control,40.125,0.375,0.009259259259259259,"{""source"": ""Humans"", ""target"": ""UWx Control"", ""value"":0.009259259259259259},","{""source"": ""Humans"", ""target"": ""UWx Control"", ""value"":0.09622504486493763},"
Humans,Zombie Bombardment,41.0,0.0,0.0,"{""source"": ""Humans"", ""target"": ""Zombie Bombardment"", ""value"":0.0},","{""source"": ""Humans"", ""target"": ""Zombie Bombardment"", ""value"":0.0},"
Infect,Junk,28.5,6.5,0.18571428571428572,"{""source"": ""Infect"", ""target"": ""Junk"", ""value"":0.18571428571428572},","{""source"": ""Infect"", ""target"": ""Junk"", ""value"":0.4309458036856673},"
Infect,Lands,45.928571427,4.642857143,0.09180790960993808,"{""source"": ""Infect"", ""target"": ""Lands"", ""value"":0.09180790960993808},","{""source"": ""Infect"", ""target"": ""Lands"", ""value"":0.30299820067112293},"
Infect,Legacy Landstill,39.5,1.0,0.024691358024691357,"{""source"": ""Infect"", ""target"": ""Legacy Landstill"", ""value"":0.024691358024691357},","{""source"": ""Infect"", ""target"": ""Legacy Landstill"", ""value"":0.15713484026367722},"
Infect,LOAM,31.166666667,7.5,0.19396551723970717,"{""source"": ""Infect"", ""target"": ""LOAM"", ""value"":0.19396551723970717},","{""source"": ""Infect"", ""target"": ""LOAM"", ""value"":0.4404151646341293},"
Infect,Maverick,30.499999999,5.833333333,0.16055045871231377,"{""source"": ""Infect"", ""target"": ""Maverick"", ""value"":0.16055045871231377},","{""source"": ""Infect"", ""target"": ""Maverick"", ""value"":0.4006874825999856},"
Infect,Merfolk,38.5,0.5,0.01282051282051282,"{""source"": ""Infect"", ""target"": ""Merfolk"", ""value"":0.01282051282051282},","{""source"": ""Infect"", ""target"": ""Merfolk"", ""value"":0.11322770341445958},"
Infect,MUD,42.0,0.5,0.011764705882352941,"{""source"": ""Infect"", ""target"": ""MUD"", ""value"":0.011764705882352941},","{""source"": ""Infect"", ""target"": ""MUD"", ""value"":0.10846522890932808},"
Infect,Nic Fit,27.833333333000002,8.333333332999999,0.23041474653880947,"{""source"": ""Infect"", ""target"": ""Nic Fit"", ""value"":0.23041474653880947},","{""source"": ""Infect"", ""target"": ""Nic Fit"", ""value"":0.4800153607321431},"
Infect,Painter,40.5,0.0,0.0,"{""source"": ""Infect"", ""target"": ""Painter"", ""value"":0.0},","{""source"": ""Infect"", ""target"": ""Painter"", ""value"":0.0},"
Infect,Pikula,34.0,3.5,0.09333333333333334,"{""source"": ""Infect"", ""target"": ""Pikula"", ""value"":0.09333333333333334},","{""source"": ""Infect"", ""target"": ""Pikula"", ""value"":0.30550504633038933},"
Infect,Reanimator,32.666666669,1.0,0.02970297029497108,"{""source"": ""Infect"", ""target"": ""Reanimator"", ""value"":0.02970297029497108},","{""source"": ""Infect"", ""target"": ""Reanimator"", ""value"":0.17234549688045545},"
Infect,Slivers,39.5,0.5,0.0125,"{""source"": ""Infect"", ""target"": ""Slivers"", ""value"":0.0125},","{""source"": ""Infect"", ""target"": ""Slivers"", ""value"":0.11180339887498948},"
Infect,Sneak & Show,37.730769231,1.076923077,0.027750247771831514,"{""source"": ""Infect"", ""target"": ""Sneak & Show"", ""value"":0.027750247771831514},","{""source"": ""Infect"", ""target"": ""Sneak & Show"", ""value"":0.16658405617534805},"
Infect,Stoneblade,34.4,2.8000000000000003,0.07526881720430108,"{""source"": ""Infect"", ""target"": ""Stoneblade"", ""value"":0.07526881720430108},","{""source"": ""Infect"", ""target"": ""Stoneblade"", ""value"":0.2743516305843672},"
Infect,Storm,25.5,4.333333333000001,0.14525139663849446,"{""source"": ""Infect"", ""target"": ""Storm"", ""value"":0.14525139663849446},","{""source"": ""Infect"", ""target"": ""Storm"", ""value"":0.3811186122960862},"
Infect,UR Delver,34.9,1.3,0.03591160220994475,"{""source"": ""Infect"", ""target"": ""UR Delver"", ""value"":0.03591160220994475},","{""source"": ""Infect"", ""target"": ""UR Delver"", ""value"":0.18950356780267952},"
Infect,UWx Control,36.5,1.4375,0.03789126853377265,"{""source"": ""Infect"", ""target"": ""UWx Control"", ""value"":0.03789126853377265},","{""source"": ""Infect"", ""target"": ""UWx Control"", ""value"":0.1946567967828831},"
Infect,Zombie Bombardment,35.5,2.0,0.05333333333333334,"{""source"": ""Infect"", ""target"": ""Zombie Bombardment"", ""value"":0.05333333333333334},","{""source"": ""Infect"", ""target"": ""Zombie Bombardment"", ""value"":0.23094010767585033},"
Junk,Lands,41.428571427,8.142857143,0.16426512969061283,"{""source"": ""Junk"", ""target"": ""Lands"", ""value"":0.16426512969061283},","{""source"": ""Junk"", ""target"": ""Lands"", ""value"":0.4052963479857829},"
Junk,Legacy Landstill,40.0,2.0,0.047619047619047616,"{""source"": ""Junk"", ""target"": ""Legacy Landstill"", ""value"":0.047619047619047616},","{""source"": ""Junk"", ""target"": ""Legacy Landstill"", ""value"":0.21821789023599236},"
Junk,LOAM,20.666666665,14.000000000999998,0.4038461538827662,"{""source"": ""Junk"", ""target"": ""LOAM"", ""value"":0.4038461538827662},","{""source"": ""Junk"", ""target"": ""LOAM"", ""value"":0.635488909331049},"
Junk,Maverick,12.666666665000001,16.0,0.5581395349161709,"{""source"": ""Junk"", ""target"": ""Maverick"", ""value"":0.5581395349161709},","{""source"": ""Junk"", ""target"": ""Maverick"", ""value"":0.747087367659346},"
Junk,Merfolk,39.0,1.5,0.037037037037037035,"{""source"": ""Junk"", ""target"": ""Merfolk"", ""value"":0.037037037037037035},","{""source"": ""Junk"", ""target"": ""Merfolk"", ""value"":0.19245008972987526},"
Junk,MUD,38.5,3.5,0.08333333333333333,"{""source"": ""Junk"", ""target"": ""MUD"", ""value"":0.08333333333333333},","{""source"": ""Junk"", ""target"": ""MUD"", ""value"":0.28867513459481287},"
Junk,Nic Fit,24.333333331,11.333333333999999,0.3177570093793345,"{""source"": ""Junk"", ""target"": ""Nic Fit"", ""value"":0.3177570093793345},","{""source"": ""Junk"", ""target"": ""Nic Fit"", ""value"":0.5636993962914405},"
Junk,Painter,43.0,0.0,0.0,"{""source"": ""Junk"", ""target"": ""Painter"", ""value"":0.0},","{""source"": ""Junk"", ""target"": ""Painter"", ""value"":0.0},"
Junk,Pikula,21.5,11.0,0.3384615384615385,"{""source"": ""Junk"", ""target"": ""Pikula"", ""value"":0.3384615384615385},","{""source"": ""Junk"", ""target"": ""Pikula"", ""value"":0.5817744738827396},"
Junk,Reanimator,32.16666666900001,2.5,0.07211538461053069,"{""source"": ""Junk"", ""target"": ""Reanimator"", ""value"":0.07211538461053069},","{""source"": ""Junk"", ""target"": ""Reanimator"", ""value"":0.2685430777557498},"
Junk,Slivers,41.0,1.0,0.023809523809523808,"{""source"": ""Junk"", ""target"": ""Slivers"", ""value"":0.023809523809523808},","{""source"": ""Junk"", ""target"": ""Slivers"", ""value"":0.1543033499620919},"
Junk,Sneak & Show,41.769230769,0.307692308,0.007312614266897052,"{""source"": ""Junk"", ""target"": ""Sneak & Show"", ""value"":0.007312614266897052},","{""source"": ""Junk"", ""target"": ""Sneak & Show"", ""value"":0.0855138250044813},"
Junk,Stoneblade,33.49999999999999,4.5,0.11842105263157894,"{""source"": ""Junk"", ""target"": ""Stoneblade"", ""value"":0.11842105263157894},","{""source"": ""Junk"", ""target"": ""Stoneblade"", ""value"":0.34412360080584264},"
Junk,Storm,33.111111109999996,1.777777778,0.05095541402040651,"{""source"": ""Junk"", ""target"": ""Storm"", ""value"":0.05095541402040651},","{""source"": ""Junk"", ""target"": ""Storm"", ""value"":0.22573305921022402},"
Junk,UR Delver,32.2,3.9,0.10803324099722991,"{""source"": ""Junk"", ""target"": ""UR Delver"", ""value"":0.10803324099722991},","{""source"": ""Junk"", ""target"": ""UR Delver"", ""value"":0.32868410517886304},"
Junk,UWx Control,38.125,1.875,0.046875,"{""source"": ""Junk"", ""target"": ""UWx Control"", ""value"":0.046875},","{""source"": ""Junk"", ""target"": ""UWx Control"", ""value"":0.21650635094610965},"
Junk,Zombie Bombardment,32.0,5.0,0.13513513513513514,"{""source"": ""Junk"", ""target"": ""Zombie Bombardment"", ""value"":0.13513513513513514},","{""source"": ""Junk"", ""target"": ""Zombie Bombardment"", ""value"":0.36760731104690386},"
Lands,Legacy Landstill,55.714285712999995,1.0,0.01763224181400174,"{""source"": ""Lands"", ""target"": ""Legacy Landstill"", ""value"":0.01763224181400174},","{""source"": ""Lands"", ""target"": ""Legacy Landstill"", ""value"":0.13278645192187996},"
Lands,LOAM,34.666666666,13.857142857000001,0.2855740922491215,"{""source"": ""Lands"", ""target"": ""LOAM"", ""value"":0.2855740922491215},","{""source"": ""Lands"", ""target"": ""LOAM"", ""value"":0.5343913287555493},"
Lands,Maverick,38.285714286,10.047619046,0.20788177337125188,"{""source"": ""Lands"", ""target"": ""Maverick"", ""value"":0.20788177337125188},","{""source"": ""Lands"", ""target"": ""Maverick"", ""value"":0.45594053710023624},"
Lands,Merfolk,52.714285713,1.5,0.027667984190379476,"{""source"": ""Lands"", ""target"": ""Merfolk"", ""value"":0.027667984190379476},","{""source"": ""Lands"", ""target"": ""Merfolk"", ""value"":0.16633695978458748},"
Lands,MUD,51.071428571,4.071428571,0.07383419688456738,"{""source"": ""Lands"", ""target"": ""MUD"", ""value"":0.07383419688456738},","{""source"": ""Lands"", ""target"": ""MUD"", ""value"":0.2717244870904486},"
Lands,Nic Fit,51.380952380000004,4.666666666,0.08326253185117327,"{""source"": ""Lands"", ""target"": ""Nic Fit"", ""value"":0.08326253185117327},","{""source"": ""Lands"", ""target"": ""Nic Fit"", ""value"":0.28855247677185736},"
Lands,Painter,55.571428571,0.571428571,0.01017811704086786,"{""source"": ""Lands"", ""target"": ""Painter"", ""value"":0.01017811704086786},","{""source"": ""Lands"", ""target"": ""Painter"", ""value"":0.1008866544240013},"
Lands,Pikula,46.785714285000005,5.214285714,0.10027472527115913,"{""source"": ""Lands"", ""target"": ""Pikula"", ""value"":0.10027472527115913},","{""source"": ""Lands"", ""target"": ""Pikula"", ""value"":0.3166618468826946},"
Lands,Reanimator,45.976190474,2.4523809539999997,0.05063913474396033,"{""source"": ""Lands"", ""target"": ""Reanimator"", ""value"":0.05063913474396033},","{""source"": ""Lands"", ""target"": ""Reanimator"", ""value"":0.22503140834994642},"
Lands,Slivers,54.999999998999996,0.857142857,0.015345268539955915,"{""source"": ""Lands"", ""target"": ""Slivers"", ""value"":0.015345268539955915},","{""source"": ""Lands"", ""target"": ""Slivers"", ""value"":0.12387602084324438},"
Lands,Sneak & Show,54.67032966999999,0.7142857140000001,0.012896825391809969,"{""source"": ""Lands"", ""target"": ""Sneak & Show"", ""value"":0.012896825391809969},","{""source"": ""Lands"", ""target"": ""Sneak & Show"", ""value"":0.11356419062279258},"
Lands,Stoneblade,49.928571427,3.142857143,0.05921938089257656,"{""source"": ""Lands"", ""target"": ""Stoneblade"", ""value"":0.05921938089257656},","{""source"": ""Lands"", ""target"": ""Stoneblade"", ""value"":0.24335032544169027},"
Lands,Storm,49.523809521,0.42857142900000006,0.008579599627673004,"{""source"": ""Lands"", ""target"": ""Storm"", ""value"":0.008579599627673004},","{""source"": ""Lands"", ""target"": ""Storm"", ""value"":0.09262612821268632},"
Lands,UR Delver,45.428571426999994,4.142857143,0.08357348703699059,"{""source"": ""Lands"", ""target"": ""UR Delver"", ""value"":0.08357348703699059},","{""source"": ""Lands"", ""target"": ""UR Delver"", ""value"":0.2890907937603524},"
Lands,UWx Control,54.178571426999994,0.7053571430000001,0.012851797627795071,"{""source"": ""Lands"", ""target"": ""UWx Control"", ""value"":0.012851797627795071},","{""source"": ""Lands"", ""target"": ""UWx Control"", ""value"":0.11336576920656019},"
Lands,Zombie Bombardment,55.14285714099999,0.28571428600000004,0.005154639180558509,"{""source"": ""Lands"", ""target"": ""Zombie Bombardment"", ""value"":0.005154639180558509},","{""source"": ""Lands"", ""target"": ""Zombie Bombardment"", ""value"":0.07179581589868946},"
Legacy Landstill,LOAM,46.666666667,1.0,0.02097902097887427,"{""source"": ""Legacy Landstill"", ""target"": ""LOAM"", ""value"":0.02097902097887427},","{""source"": ""Legacy Landstill"", ""target"": ""LOAM"", ""value"":0.14484136487507382},"
Legacy Landstill,Maverick,40.666666665,2.0,0.046875000001831056,"{""source"": ""Legacy Landstill"", ""target"": ""Maverick"", ""value"":0.046875000001831056},","{""source"": ""Legacy Landstill"", ""target"": ""Maverick"", ""value"":0.2165063509503383},"
Legacy Landstill,Merfolk,34.0,4.0,0.10526315789473684,"{""source"": ""Legacy Landstill"", ""target"": ""Merfolk"", ""value"":0.10526315789473684},","{""source"": ""Legacy Landstill"", ""target"": ""Merfolk"", ""value"":0.3244428422615251},"
Legacy Landstill,MUD,45.5,0.0,0.0,"{""source"": ""Legacy Landstill"", ""target"": ""MUD"", ""value"":0.0},","{""source"": ""Legacy Landstill"", ""target"": ""MUD"", ""value"":0.0},"
Legacy Landstill,Nic Fit,42.333333333,2.3333333329999997,0.052238805963466244,"{""source"": ""Legacy Landstill"", ""target"": ""Nic Fit"", ""value"":0.052238805963466244},","{""source"": ""Legacy Landstill"", ""target"": ""Nic Fit"", ""value"":0.22855810194229878},"
Legacy Landstill,Painter,35.0,4.0,0.10256410256410256,"{""source"": ""Legacy Landstill"", ""target"": ""Painter"", ""value"":0.10256410256410256},","{""source"": ""Legacy Landstill"", ""target"": ""Painter"", ""value"":0.32025630761017426},"
Legacy Landstill,Pikula,38.5,2.5,0.06097560975609756,"{""source"": ""Legacy Landstill"", ""target"": ""Pikula"", ""value"":0.06097560975609756},","{""source"": ""Legacy Landstill"", ""target"": ""Pikula"", ""value"":0.2469323991623974},"
Legacy Landstill,Reanimator,37.16666666900001,0.0,0.0,"{""source"": ""Legacy Landstill"", ""target"": ""Reanimator"", ""value"":0.0},","{""source"": ""Legacy Landstill"", ""target"": ""Reanimator"", ""value"":0.0},"
Legacy Landstill,Slivers,41.0,1.0,0.023809523809523808,"{""source"": ""Legacy Landstill"", ""target"": ""Slivers"", ""value"":0.023809523809523808},","{""source"": ""Legacy Landstill"", ""target"": ""Slivers"", ""value"":0.1543033499620919},"
Legacy Landstill,Sneak & Show,25.615384615,8.384615385,0.24660633485294117,"{""source"": ""Legacy Landstill"", ""target"": ""Sneak & Show"", ""value"":0.24660633485294117},","{""source"": ""Legacy Landstill"", ""target"": ""Sneak & Show"", ""value"":0.4965947390508091},"
